project_id,g_code,s_code,description,month,year,boq,budget,cost_saving,purchase_cost,pr_pending,budget_balance_pu,actual_cost_ac,unbook,actual_cost_all,budget_balance_ac,purchase_balance,forecast,to_be_order,variance_budget,finance_cost,finance_balance,cost_variance_pct,purchase_efficiency,risk_high_variance,risk_forecast_overrun
PRJ002,G002,,งานขุดดินและฐานราก,7,2024,16802904.38,16149951,1047927.5,16154433.04,2222552.81,-4482.04,13138215.91,774710.09,13912926.0,2237025.0,2241507.04,17932809.42,0.0,-2237025.0,586998.21,15562952.79,-13.851590014112118,0.8612450814925041,0,1
PRJ002,G002,,งานขุดดินและฐานราก,8,2024,16581163.62,16792459,632169.22,13202304.23,1564228.57,3590154.77,8987960.6,511632.04,9499592.63,7292866.37,3702711.59,10698423.01,3590154.77,-7292866.37,221410.91,16571048.09,-43.42941298829433,0.7195405032716777,1,0
PRJ002,G002,,งานขุดดินและฐานราก,9,2024,15714539.71,14457016,1231089.4,11195781.86,1441369.7,3261234.14,7700595.62,575014.14,8275609.76,6181406.24,2920172.1,10013659.72,3261234.14,-6181406.24,378285.76,14078730.24,-42.757137710852646,0.7391721153095064,1,0
PRJ002,G002,,งานขุดดินและฐานราก,10,2024,2218523.74,2209794,-15399.67,1851709.18,183827.8,358084.82,1426133.29,132485.61,1558618.9,651175.1,293090.28,1757168.35,358084.82,-651175.1,36606.54,2173187.46,-29.46768341302402,0.8417190543927637,1,0
PRJ002,G002,,งานขุดดินและฐานราก,11,2024,4077284.4,3742802,70526.82,2924792.85,336272.23,818009.15,2219654.35,121371.5,2341025.85,1401776.15,583767.0,2787124.04,818009.15,-1401776.15,94621.99,3648180.01,-37.4525863243634,0.8004074032114787,1,0
PRJ002,G002,,งานขุดดินและฐานราก,12,2024,6517784.09,6832451,451800.53,5310366.4,608094.13,1522084.6,4589480.33,388594.86,4978075.19,1854375.81,332291.21,6398285.01,1522084.6,-1854375.81,203909.44,6628541.56,-27.140711437228017,0.9374259354307455,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,1,2024,4290331.81,4148533,239225.82,3558955.96,320377.59,589577.04,2914618.22,147443.35,3062061.57,1086471.43,496894.39,3488992.79,589577.04,-1086471.43,119127.07,4029405.93,-26.18929221486246,0.8603819784271789,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,2,2024,20782609.78,19455687,271421.94,13652789.38,774609.59,5802897.62,8758202.78,785512.41,9543715.19,9911971.81,4109074.19,10787354.2,5802897.62,-9911971.81,426138.16,19029548.84,-50.94639839754823,0.6990304269968896,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,3,2024,21291323.02,19380939,-119644.56,20684158.75,1295862.93,-1303219.75,17480845.14,1549882.17,19030727.31,350211.69,1653431.44,24243920.46,0.0,-350211.69,496820.11,18884118.89,-1.8069903114601413,0.9200629109462815,0,1
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,4,2024,9204378.86,9130862,122617.81,8040121.58,865323.88,1090740.42,4879407.39,436702.95,5316110.34,3814751.66,2724011.24,6024626.23,1090740.42,-3814751.66,262187.37,8868674.63,-41.77865857571826,0.6611977551712594,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,5,2024,15938045.05,15605371,387244.16,15543362.5,910520.8,62008.5,10290539.85,519017.3,10809557.16,4795813.84,4733805.34,12615981.54,62008.5,-4795813.84,435791.1,15169579.9,-30.731815603743094,0.6954452204276906,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,6,2024,12097075.54,11597919,969561.45,12185739.03,1339692.79,-587820.03,7399278.85,734515.93,8133794.78,3464124.22,4051944.25,10439281.31,0.0,-3464124.22,230983.11,11366935.89,-29.868498133156475,0.6674847344076102,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,7,2024,3650563.6,3744782,-123358.01,2902651.26,221051.69,842130.74,2063429.05,192638.19,2256067.24,1488714.76,646584.02,2891419.44,842130.74,-1488714.76,108101.39,3636680.61,-39.75437715733519,0.7772436431099202,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,8,2024,2190934.03,2030682,-77944.09,2151647.28,170361.73,-120965.28,1361814.86,91580.73,1453395.59,577286.41,698251.69,1860238.88,0.0,-577286.41,60260.48,1970421.52,-28.428203431162537,0.6754804114547995,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,9,2024,3841832.15,4013748,124964.05,2887952.0,419232.04,1125796.0,2368480.24,186763.79,2555244.03,1458503.97,332707.97,3197802.11,1125796.0,-1458503.97,107470.85,3906277.15,-36.33770655257879,0.8847944945068338,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,10,2024,4040781.66,4286322,-174934.8,3105758.91,230444.29,1180563.09,2188228.55,151530.68,2339759.23,1946562.77,765999.68,2811909.16,1180563.09,-1946562.77,52119.15,4234202.85,-45.413358352452285,0.7533615125328579,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,11,2024,13093630.74,13078758,-279364.53,12473501.37,752186.84,605256.63,9411449.85,572800.36,9984250.21,3094507.79,2489251.16,11602286.41,605256.63,-3094507.79,295449.57,12783308.43,-23.660563105456955,0.8004368552051557,1,0
PRJ002,G003,,งานคอนกรีตและโครงสร้าง,12,2024,8590781.37,8613075,-376310.26,8231211.58,496432.03,381863.42,5934660.46,573109.24,6507769.7,2105305.3,1723441.88,7655002.53,381863.42,-2105305.3,217498.52,8395576.48,-24.443132098582677,0.7906211177723123,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,1,2024,15765595.93,17126437,553821.51,12235754.75,1788948.83,4890682.25,9573982.86,552786.33,10126769.18,6999667.82,2108985.56,12076353.88,4890682.25,-6999667.82,479572.55,16646864.45,-40.87054312581187,0.8276374761434312,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,2,2024,19251032.91,19687053,1064818.11,18866796.21,1328610.98,820256.79,15291878.32,1097904.45,16389782.77,3297270.23,2477013.44,18378529.14,820256.79,-3297270.23,581488.3,19105564.7,-16.748419532369827,0.8687104364498777,0,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,3,2024,20183664.69,19359690,1871402.48,14425468.38,1541722.25,4934221.62,10689370.79,978934.98,11668305.77,7691384.23,2757162.61,13858541.81,4934221.62,-7691384.23,436094.46,18923595.54,-39.72886048278666,0.8088684167910531,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,4,2024,9617697.78,8776808,435323.87,6704889.27,379277.41,2071918.73,5772477.46,496264.84,6268742.3,2508065.7,436146.97,7979905.24,2071918.73,-2508065.7,187969.39,8588838.61,-28.57605749151628,0.9349509063555348,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,5,2024,9039897.07,8958496,55888.42,7186804.4,821900.07,1771691.6,4456481.02,300317.25,4756798.27,4201697.73,2430006.13,5543714.5,1771691.6,-4201697.73,195826.34,8762669.66,-46.90182068507929,0.6618794675975875,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,6,2024,10054451.6,10285050,48462.18,8184494.9,611762.44,2100555.1,6521733.56,577324.63,7099058.19,3185991.81,1085436.7,8531903.51,2100555.1,-3185991.81,202100.67,10082949.33,-30.976920967812504,0.8673789008042513,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,7,2024,6451258.98,6765610,-242617.13,7186218.61,862633.02,-420608.61,5034271.86,262616.4,5296888.26,1468721.74,1889330.34,6548351.69,0.0,-1468721.74,191656.12,6573953.88,-21.70863735864172,0.7370897752302027,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,8,2024,16321692.16,16271451,230461.49,14545879.27,1991340.98,1725571.73,8746293.78,819952.89,9566246.67,6705204.33,4979632.6,10910101.07,1725571.73,-6705204.33,234839.37,16036611.63,-41.20839825532462,0.6576602550063652,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,9,2024,8428003.77,8862168,-233619.64,9130627.21,619759.14,-268459.21,7543586.66,539365.5,8082952.16,779215.84,1047675.05,9796821.92,0.0,-779215.84,318633.77,8543534.23,-8.792609663910682,0.8852570556322165,0,1
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,10,2024,4272701.04,4336474,198158.22,4442294.59,537571.12,-105820.59,2884745.94,162379.74,3047125.69,1289348.31,1395168.91,3667434.53,0.0,-1289348.31,147181.15,4189292.85,-29.732642464822806,0.6859350788800344,1,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,11,2024,9254300.65,10004516,-493595.54,9181618.55,1210306.67,822897.45,8101980.18,408199.66,8510179.84,1494336.16,671438.71,10920428.7,822897.45,-1494336.16,406069.45,9598446.55,-14.93661622411319,0.9268714218148388,0,0
PRJ002,G004,,งานระบบไฟฟ้าและแสงสว่าง,12,2024,2253527.09,2267521,103934.74,2281602.96,165133.36,-14081.96,1961057.72,180869.44,2141927.16,125593.84,139675.8,2763142.18,0.0,-125593.84,93818.0,2173703.0,-5.53881706056967,0.9387817238806528,0,1
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,1,2024,5761085.83,5890758,-187735.0,5914216.03,468695.36,-23458.03,4114590.04,348360.54,4462950.58,1427807.42,1451265.46,5338341.8,0.0,-1427807.42,156732.71,5734025.29,-24.238093298010206,0.7546140616713319,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,2,2024,1946633.19,2036799,136536.65,1475847.05,139111.19,560951.95,922232.11,49486.21,971718.32,1065080.68,504128.73,1229666.84,560951.95,-1065080.68,40316.44,1996482.56,-52.29188938132825,0.6584139731823836,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,3,2024,9037771.22,8491511,-48567.26,6929981.22,496606.84,1561529.78,5567152.93,292784.66,5859937.6,2631573.4,1070043.62,7311865.32,1561529.78,-2631573.4,202184.57,8289326.43,-30.990637590883413,0.8455921327879153,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,4,2024,17270735.17,17000014,1662913.18,12538772.86,1403143.31,4461241.14,11013755.91,942675.07,11956430.98,5043583.02,582341.88,14173615.25,4461241.14,-5043583.02,282282.8,16717731.2,-29.668110979202723,0.9535567087384021,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,5,2024,16282487.15,17929522,-605113.04,15166687.25,1683371.69,2762834.75,10691909.39,747771.27,11439680.66,6489841.34,3727006.59,14344593.64,2762834.75,-6489841.34,368375.9,17561146.1,-36.196399100879546,0.7542636352575939,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,6,2024,15950895.53,14671081,419626.32,11646072.56,917212.15,3025008.44,7917049.96,402766.22,8319816.18,6351264.82,3326256.38,10338869.03,3025008.44,-6351264.82,204419.33,14466661.67,-43.29104869641167,0.7143881456290703,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,7,2024,11892642.4,11447214,1050241.41,12529724.57,1102442.68,-1082510.57,10196613.97,609898.57,10806512.54,640701.46,1723212.03,12878970.46,0.0,-640701.46,281063.59,11166150.41,-5.597007795958038,0.8624700790210585,0,1
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,8,2024,6509870.3,6267591,474257.87,5840029.51,735983.33,427561.49,3931292.8,319175.17,4250467.97,2017123.03,1589561.54,4686808.43,427561.49,-2017123.03,87719.19,6179871.81,-32.18338640795164,0.7278161801617334,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,9,2024,19652147.51,18047096,916147.89,15674505.16,1978534.85,2372590.84,10977992.06,981756.8,11959748.85,6087347.15,3714756.31,14559185.53,2372590.84,-6087347.15,268836.99,17778259.01,-33.730341712594644,0.7630064699280114,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,10,2024,2942875.09,3246274,200565.34,2397285.99,136463.78,848988.01,1948158.67,186003.42,2134162.09,1112111.91,263123.91,2526446.26,848988.01,-1112111.91,44650.73,3201623.27,-34.25810359815591,0.890240921985282,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,11,2024,15640423.39,15466256,35531.54,14363948.71,1018310.47,1102307.29,9745885.4,715701.94,10461587.34,5004668.66,3902361.37,12211317.34,1102307.29,-5004668.66,352256.6,15113999.4,-32.35863068605615,0.7283225212797352,1,0
PRJ002,G005,,งานระบบประปาและสุขาภิบาล,12,2024,8440231.06,8821887,-149102.61,7195210.02,719804.27,1626676.98,4763983.08,355392.33,5119375.41,3702511.59,2075834.61,5722702.83,1626676.98,-3702511.59,131090.47,8690796.53,-41.96961024325068,0.7114977041351186,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,1,2024,15934335.27,15519740,322795.85,11430534.86,859746.66,4089205.14,7689775.67,729085.51,8418861.18,7100878.82,3011673.68,10111653.84,4089205.14,-7100878.82,272729.25,15247010.75,-45.753851675350234,0.7365238182738896,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,2,2024,10684878.54,11517082,596778.34,9167897.4,601199.84,2349184.6,7911702.18,431828.32,8343530.5,3173551.5,824366.91,10838103.52,2349184.6,-3173551.5,290735.79,11226346.21,-27.555169790403504,0.9100811381244297,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,3,2024,16938546.95,15679073,211548.21,11892593.79,1211198.45,3786479.21,8242915.91,634179.47,8877095.39,6801977.61,3015498.4,10233284.11,3786479.21,-6801977.61,414286.46,15264786.54,-43.38252401784213,0.7464389641782259,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,4,2024,18884661.02,18712119,944430.26,15269824.49,823650.81,3442294.51,9319399.75,876293.71,10195693.47,8516425.53,5074131.02,12592295.8,3442294.51,-8516425.53,247118.2,18465000.8,-45.5128867553696,0.6677020732410527,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,5,2024,3503872.14,3665289,-135783.91,3542926.55,310711.23,122362.45,2144322.31,116438.47,2260760.77,1404528.23,1282165.78,2497728.17,122362.45,-1404528.23,97146.48,3568142.52,-38.31971312494049,0.6381054583251239,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,6,2024,7471146.43,6806366,165572.27,5076301.02,738276.15,1730064.98,3354802.8,177304.69,3532107.49,3274258.51,1544193.54,4340935.15,1730064.98,-3274258.51,147517.51,6658848.49,-48.10582489980703,0.6958033962296429,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,7,2024,11504569.74,12746419,1080769.71,13230863.21,1864991.04,-484444.21,9452351.3,809484.41,10261835.71,2484583.29,2969027.49,12996832.47,0.0,-2484583.29,267045.52,12479373.48,-19.49240245436777,0.7755983526640965,0,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,8,2024,3648057.31,3953284,-163944.02,2826940.05,156164.48,1126343.95,2392231.92,190020.28,2582252.19,1371031.81,244687.85,2874545.84,1126343.95,-1371031.81,85991.63,3867292.37,-34.68083269504544,0.913444269891751,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,9,2024,2049626.36,2119168,151375.01,1745959.27,231156.22,373208.73,1554170.81,91190.21,1645361.02,473806.98,100598.25,2021719.97,373208.73,-473806.98,79718.83,2039449.17,-22.358160372372556,0.9423822469810536,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,10,2024,10327901.85,11350917,-457778.58,10414489.66,1503149.47,936427.34,8610694.37,699616.03,9310310.4,2040606.6,1104179.26,10335510.31,936427.34,-2040606.6,392782.0,10958135.0,-17.977460323249655,0.8939766329366158,0,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,11,2024,11116910.96,10808444,604641.3,10304153.23,945054.75,504290.77,6456130.46,571469.05,7027599.5,3780844.5,3276553.73,8284005.14,504290.77,-3780844.5,253089.77,10555354.23,-34.98046989927504,0.6820162067795648,1,0
PRJ002,G006,,งานสถาปัตยกรรมและตกแต่ง,12,2024,20575248.91,19174666,1310213.52,14053859.94,2087061.88,5120806.06,11275604.85,805692.34,12081297.2,7093368.8,1972562.74,13450784.3,5120806.06,-7093368.8,550804.29,18623861.71,-36.99344124168838,0.8596426356587128,1,0
PRJ002,G007,,งานระบบความปลอดภัย,1,2024,11489503.81,12170342,815065.69,12871983.97,1906846.33,-701641.97,10693156.96,987408.35,11680565.31,489776.69,1191418.66,14885280.1,0.0,-489776.69,552967.51,11617374.49,-4.0243461523102635,0.9074409459507741,0,1
PRJ002,G007,,งานระบบความปลอดภัย,2,2024,4895243.14,4962082,-221058.86,4165869.36,436783.13,796212.64,2764584.56,246014.15,3010598.71,1951483.29,1155270.65,3458881.01,796212.64,-1951483.29,138067.68,4824014.32,-39.32791296072898,0.7226819781981834,1,0
PRJ002,G007,,งานระบบความปลอดภัย,3,2024,8170861.57,8804939,358352.59,8342622.9,659247.34,462316.1,5354732.93,417053.25,5771786.18,3033152.82,2570836.72,7488818.03,462316.1,-3033152.82,244780.77,8560158.23,-34.448311566951226,0.6918431108758373,1,0
PRJ002,G007,,งานระบบความปลอดภัย,4,2024,17176103.62,16166370,662184.51,14384000.69,1306343.26,1782369.31,12356637.72,1017963.8,13374601.52,2791768.48,1009399.17,16738228.5,1782369.31,-2791768.48,309158.92,15857211.08,-17.26898790513888,0.929824866408568,0,0
PRJ002,G007,,งานระบบความปลอดภัย,5,2024,17346683.94,16332466,356708.1,17095348.57,1725069.59,-762882.57,12712355.41,1188435.53,13900790.95,2431675.05,3194557.62,15639127.34,0.0,-2431675.05,499359.66,15833106.34,-14.888597043459326,0.8131329345570635,0,0
PRJ002,G007,,งานระบบความปลอดภัย,6,2024,9080798.42,9272721,105477.73,7366945.09,769659.34,1905775.91,6422617.8,535250.76,6957868.57,2314852.43,409076.53,7687853.06,1905775.91,-2314852.43,291265.36,8981455.64,-24.964111720820675,0.9444713493853394,1,0
